word,word_len,uni_prob,bi_prob,pos_uni_freq,pos_bi_freq
K EY B,3,-10.85490016487675,-13.486350325924164,1.1419702846419364,1.002237303473506
K EY D,3,-10.370844782175363,-10.301939394648356,1.1541868227804413,1.0031917205155767
K IY K,3,-9.257788119537482,-12.066787982201031,1.1892661256604498,1.0044569164370323
K IY S,3,-9.021908261725125,-11.636942995891914,1.2161806862468436,1.0046859765271292
K IY T,3,-8.889237439133966,-11.194424506584458,1.1987721193994738,1.0044187397553495
L AH N,3,-7.690265181582132,-8.335803114081632,1.2034254487832052,1.0230994621823097
L EY L,3,-9.601000596436764,-11.183495711166762,1.1246821572310628,1.004599380077912
M AH B,3,-9.531550822931274,-10.89861478455538,1.1588816724369528,1.0136837411229216
M AH N,3,-8.30116925663204,-7.252748319229027,1.2251563918383424,1.0279236433906165
M AY D,3,-11.075222632611473,-10.58792665505248,1.12330866548067,1.0044702170530755
M ER N,3,-9.539432808632274,-10.959722710932198,1.1781583139730425,1.0039469621273533
M ER S,3,-9.7334224530993,-10.912945896202423,1.1680033166454102,1.005550382758032
M EY B,3,-11.23911048771659,-14.111636929884142,1.104609633843503,1.0033679709442027
M EY P,3,-10.8831267206669,-12.950851306221733,1.1161008150300342,1.0034061476258858
N EY N,3,-9.194649096298132,-11.844154747618841,1.1398132474901472,1.0046453610154817
N EY S,3,-9.388638740765158,-12.49168035720347,1.129658250162515,1.0038054740184594
N IY N,3,-8.398049114978715,-12.064029364449894,1.1579039270212972,1.0041823631753584
P AH L,3,-8.564662980831674,-8.072376614042785,1.2256926712689233,1.0151603066244943
P AH M,3,-9.175567055881583,-9.628278541740865,1.2065279770641437,1.0168782573002217
P AY T,3,-10.45053324501981,-10.012618455184391,1.1748108149578267,1.005137755749415
P ER B,3,-10.830132349061824,-12.329303627274044,1.1368911269609268,1.0084951267760074
P ER D,3,-10.346076966360437,-9.534652531706094,1.1491076650994319,1.008342420049276
P ER N,3,-9.599750782762591,-9.58567794408291,1.2031658463623165,1.0094495438180782
P ER V,3,-11.243066150196508,-10.508603656435309,1.1351731762851995,1.0092204837279812
P EY B,3,-11.299428461846908,-13.839445310079293,1.129617166232777,1.0037825490167918
P EY K,3,-10.498916397827058,-11.27538243719576,1.1588223277201404,1.004393375923717
P EY M,3,-10.8831267206669,-11.865821111764951,1.152255938470694,1.00416431583362
P EY P,3,-10.943444694797217,-12.678659686416884,1.1411083474193082,1.0038207256984746
P IY M,3,-10.086526739347482,-11.525834533752095,1.1703466180018438,1.0043248268162381
R AH L,3,-7.987230054027803,-7.763027331803543,1.2065604025132741,1.0135773721655188
R AY R,3,-10.108746368785742,-12.417112628957332,1.1693457982446298,1.0041358944717957
R EY B,3,-10.721995535043035,-13.566344435173045,1.1104848974771278,1.0041594381736907
R EY M,3,-10.305693793863027,-11.592720236858703,1.1331236697150446,1.004541204990519
R IY G,3,-10.519687520440943,-12.509983229673082,1.1208257106266635,1.017270303173845
R IY N,3,-8.695013987424385,-9.309990214022568,1.1948502964096672,1.0194463740297661
R IY S,3,-8.889003631891413,-9.857741605808274,1.1846952990820347,1.0205153211168854
R IY T,3,-8.756332809300254,-9.415223116500817,1.1672867322346652,1.0202480843451056
R IY Z,3,-10.500139818155704,-9.35008591602918,1.1231926648909987,1.0187210170777925
S AH D,3,-8.42740525957769,-9.37309552458053,1.2236742877071238,1.0138552448258524
S AH G,3,-9.5057526089964,-11.352798306566278,1.2037078831870047,1.0142370116426807
S AH JH,3,-9.774201791065432,-10.237973832936358,1.1967215504390472,1.0131680645555616
